train_loss,val_loss
0.04934358008638753,0.3983107116418304
0.04109921483500113,0.026303142846868636
0.01871931391985079,0.22051601032338417
0.04699187341112332,0.03077763096263408
0.01608885339601239,0.2996632545772526
